supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day_1,month,year,hour,item_no_cat,total_cat,paid_cat,change_cat
tuskys,3,3,95,500,405,cash,no,yes,yes,no,no,no,no,09/06/2017,no,15:07:00,afternoon,chain,cbd,mid,Friday,weekday,no,9,6,2017,15,B,1,1,1
tuskys,2,2,113,500,387,cash,yes,yes,no,no,no,no,no,09/06/2017,no,21:28:00,night,chain,cbd,mid,Friday,weekday,no,9,6,2017,21,A,1,1,1
nakumatt,2,2,360,500,140,cash,no,yes,no,no,yes,no,no,19/01/2017,no,23:24:00,night,chain,cbd,mid,Thursday,weekday,yes,19,1,2017,23,A,1,1,1
nakumatt,3,2,273,280,7,cash,yes,yes,no,no,no,no,no,23/05/2017,yes,20:13:00,night,chain,junction,mid,Tuesday,weekday,no,23,5,2017,20,B,1,1,1
acacia,1,1,90,100,10,cash,yes,no,no,no,no,no,no,24/06/2017,no,11:00:00,morning,small,saika,mid,saturday,weekend,no,24,6,2017,11,A,1,1,1
tuskys,1,1,24,30,6,cash,no,no,yes,no,no,no,no,18/06/2017,no,17:36:00,evening,chain,cbd,mid,Sunday,weekend,no,18,6,2017,17,A,1,1,1
nakumatt,1,1,55,55,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,15:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,yes,23,5,2017,15,A,1,1,1
nakumatt,1,1,55,60,5,cash,no,no,yes,no,no,no,no,24/05/2017,no,21:28:00,night,chain,cbd,mid,Wednesday,weekday,yes,24,5,2017,21,A,1,1,1
chandarana,2,2,150,150,0,cash,yes,no,no,no,yes,no,no,23/05/2017,yes,14:19:00,afternoon,chain,adlife,high,Tuesday,weekday,no,23,5,2017,14,A,1,1,1
ukwala,1,1,60,100,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,20:15:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
nakumatt,1,1,340,1000,660,cash,yes,no,no,no,no,no,no,30/06/2017,no,16:41:00,evening,chain,cbd,mid,Friday,weekday,yes,30,6,2017,16,A,1,1,1
tuskys,1,1,32,1000,968,cash,no,no,yes,no,no,no,no,24/05/2017,no,21:58:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,21,A,1,1,1
nakumatt,13,3,2657,3000,343,cash,yes,yes,no,no,yes,no,no,19/01/2017,yes,20:51:00,night,chain,junction,mid,Thursday,weekday,no,19,1,2017,20,B,3,5,1
naivas,17,5,2806,3000,194,cash,yes,yes,yes,yes,yes,no,no,23/05/2017,no,14:09:00,afternoon,chain,ruaraka,mid,Tuesday,weekday,no,23,5,2017,14,B,3,5,1
tuskys,2,2,220,250,30,cash,yes,no,yes,no,no,no,no,18/06/2017,no,14:54:00,afternoon,chain,eastlands,mid,Sunday,weekend,no,18,6,2017,14,A,1,1,1
nakumatt,3,2,129,150,21,cash,yes,no,no,no,no,yes,no,16/06/2017,no,04:17:00,morning,chain,cbd,mid,Friday,weekday,yes,16,6,2017,4,B,1,1,1
zucchini,3,1,777,1000,223,cash,yes,no,no,no,no,no,no,26/05/2017,yes,20:46:00,night,chain,karen,high,Friday,weekday,no,26,5,2017,20,B,1,1,1
tuskys,1,1,55,100,45,cash,no,no,yes,no,no,no,no,24/05/2017,no,13:00:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,13,A,1,1,1
eastmatt,2,1,97,100,3,cash,no,no,yes,no,no,no,no,24/05/2017,no,07:06:00,morning,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,7,A,1,1,1
karrymart,1,1,59,50,1,cash,no,yes,no,no,no,no,no,23/05/2017,no,20:22:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,60,200,140,cash,no,yes,no,no,no,no,no,23/05/2017,no,19:28:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
naivas,1,1,90,100,10,cash,yes,no,no,no,no,no,no,19/05/2017,no,15:22:00,afternoon,chain,umoja,mid,Friday,weekday,no,19,5,2017,15,A,1,1,1
nakumatt,1,1,60,100,40,cash,no,no,yes,no,no,no,no,24/05/2017,no,21:48:00,night,chain,cbd,mid,Wednesday,weekday,yes,24,5,2017,21,A,1,1,1
karrymart,2,2,140,200,60,cash,no,no,yes,yes,no,no,no,23/05/2017,no,17:42:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,25,30,5,cash,no,no,yes,no,no,no,no,23/05/2017,no,15:52:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,4,2,205,300,95,cash,yes,yes,no,no,no,no,no,23/05/2017,no,12:14:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,B,1,1,1
karrymart,1,1,25,50,25,cash,no,no,yes,no,no,no,no,23/05/2017,no,15:28:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,1,1,60,60,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,08:12:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,50,50,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,08:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,25,40,15,cash,no,yes,no,no,no,no,no,23/05/2017,no,15:09:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,3,2,290,300,10,cash,yes,no,no,yes,no,no,no,23/05/2017,no,16:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,16,B,1,1,1
karrymart,1,1,50,100,50,cash,no,no,yes,no,no,no,no,23/05/2017,no,13:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,1,1,35,100,65,cash,no,yes,no,no,no,no,no,23/05/2017,no,13:44:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,1,1,100,100,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,13:28:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,1,1,40,40,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,12:56:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,A,1,1,1
karrymart,2,1,80,500,420,cash,no,yes,no,no,no,no,no,23/05/2017,no,15:41:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
tuskys,1,1,270,1000,730,cash,yes,no,no,no,no,no,no,24/05/2017,no,09:42:00,morning,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,9,A,1,1,1
nakumatt,14,5,2183,2183,0,card,yes,yes,yes,no,yes,yes,no,15/01/2017,no,18:09:00,evening,chain,mega,mid,Sunday,weekend,no,15,1,2017,18,B,4,1,1
tuskys,2,1,447,1000,583,cash,no,no,no,no,no,yes,no,24/05/2017,no,20:21:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,20,A,1,1,1
ukwala,1,1,15,100,85,cash,no,no,no,no,no,yes,no,24/05/2017,no,14:09:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,14,A,1,1,1
tuskys,1,1,90,90,0,cash,yes,no,no,no,no,no,no,25/05/2017,no,20:21:00,night,chain,cbd,mid,Thursday,weekday,no,25,5,2017,20,A,1,1,1
naivas,2,3,155,200,45,cash,no,yes,no,no,yes,yes,no,20/05/2017,no,16:11:00,evening,chain,umoja,mid,saturday,weekend,no,20,5,2017,16,A,1,1,1
nakumatt,1,1,65,100,35,cash,yes,no,no,no,no,no,no,02/07/2017,yes,15:47:00,afternoon,chain,junction,mid,Sunday,weekend,no,2,7,2017,15,A,1,1,1
tuskys,2,1,120,200,80,cash,yes,no,no,no,no,no,no,23/05/2017,no,17:36:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
tuskys,2,1,455,500,5,cash,yes,no,no,no,no,no,no,24/05/2015,no,12:56:00,afternoon,chain,cbd,mid,Wednesday,weekday,no,24,5,2015,12,A,1,1,1
nakumatt,2,2,160,160,0,cash,no,no,yes,no,no,yes,no,02/07/2017,yes,17:15:00,evening,chain,junction,mid,Sunday,weekend,no,2,7,2017,17,A,1,1,1
tuskys,1,1,100,500,400,cash,yes,no,no,no,no,no,no,23/06/2017,no,17:56:00,evening,chain,cbd,mid,Friday,weekday,no,23,6,2017,17,A,1,1,1
nakumatt,1,1,210,1000,790,cash,no,no,yes,no,no,no,no,24/06/2017,no,18:53:00,evening,chain,karen,high,saturday,weekend,no,24,6,2017,18,A,1,1,1
magna,1,1,230,250,20,cash,no,yes,no,no,no,no,no,25/06/2017,no,20:14:00,night,small,cbd,mid,Sunday,weekend,no,25,6,2017,20,A,1,1,1
nakumatt,3,1,381,1000,619,cash,yes,no,no,no,no,no,no,28/08/2017,yes,21:06:00,night,chain,junction,mid,Monday,weekday,no,28,8,2017,21,B,1,1,1
large neema,2,1,130,200,70,cash,yes,no,no,no,no,no,no,29/05/2017,no,19:25:00,night,small,kangundo road,mid,Monday,weekday,no,29,5,2017,19,A,1,1,1
nakumatt,1,1,1250,1250,0,mpesa,no,no,no,yes,no,no,no,28/08/2017,yes,21:03:00,night,chain,junction,mid,Monday,weekday,no,28,8,2017,21,A,1,1,1
karrymart,2,1,100,500,400,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,3,2,200,500,300,cash,yes,yes,no,no,no,no,no,23/05/2017,no,07:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,B,1,1,1
karrymart,1,1,80,100,20,cash,no,yes,no,no,no,no,no,23/05/2017,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,2,2,143,200,57,cash,no,yes,no,yes,no,no,no,23/05/2017,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,115,150,35,cash,no,yes,no,no,no,no,no,23/05/2017,no,06:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,40,100,60,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:37:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,07:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,3,1,175,1000,825,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:30:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,B,1,1,1
karrymart,2,1,145,150,5,cash,yes,no,no,no,no,no,no,23/05/2017,no,04:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,4,A,1,1,1
karrymart,1,1,80,100,20,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:23:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,3,2,105,200,94.75,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:48:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,B,1,1,1
karrymart,1,1,60,200,140,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:07:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,60,100,40,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:54:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,4,3,129,150,21,cash,yes,yes,yes,no,no,no,no,23/05/2017,no,06:25:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,B,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,12:04:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,A,1,1,1
karrymart,1,1,80,100,20,cash,yes,no,no,no,no,no,no,23/05/2017,no,21:04:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,21,A,1,1,1
karrymart,1,1,40,60,10,cash,yes,no,no,no,no,no,no,23/05/2017,no,08:26:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,2,2,122,200,78.4,cash,yes,no,yes,no,no,no,no,23/05/2017,no,08:23:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,80,100,20,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:40:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,100,100,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,15:03:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,1,1,74,75,0.8,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:08:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,3,2,253,500,247,cash,yes,no,no,yes,no,no,no,23/05/2017,no,20:39:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,B,1,1,1
karrymart,1,1,56,100,43.6,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:52:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,2,2,129,200,71.4,cash,yes,no,yes,no,no,no,no,23/05/2017,no,06:19:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,2,1,170,500,330,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:29:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,50,100,50,cash,no,no,yes,no,no,no,no,23/05/2017,no,10:19:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,10,A,1,1,1
karrymart,1,1,50,50,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:27:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,2,1,90,500,410,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:44:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,75,100,25,cash,yes,no,no,no,no,no,no,23/05/2017,no,08:49:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,59,500,441.28,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:59:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,50,50,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,06:12:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,80,500,420,cash,no,yes,no,no,no,no,no,23/05/2017,no,10:19:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,10,A,1,1,1
karrymart,1,1,40,50,10,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:21:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,2,2,95,100,5,cash,yes,no,yes,no,no,no,no,23/05/2017,no,06:59:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,2,2,65,100,30,cash,yes,yes,no,no,no,no,no,23/05/2017,no,08:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,106,210,103.6,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:03:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,35,40,5,cash,no,yes,no,no,no,no,no,23/05/2017,no,08:05:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,20,20,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:01:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,09:11:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,9,A,1,1,1
karrymart,4,3,324,1000,676.25,cash,yes,yes,yes,no,no,no,no,23/05/2017,no,06:44:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,B,1,1,1
karrymart,1,1,55,105,50,cash,no,no,yes,no,no,no,no,23/05/2017,no,13:51:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,2,1,115,200,85,cash,no,no,yes,no,no,no,no,23/05/2017,no,14:14:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,14,A,1,1,1
karrymart,2,1,80,200,120,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,40,50,10,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,2,1,111,200,89,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:59:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,1,1,100,100,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,16:39:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,16,A,1,1,1
karrymart,1,1,100,1000,900,cash,yes,no,no,no,no,no,no,23/05/2017,no,08:18:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,56,100,44,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:54:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,2,1,70,100,30,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:52:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,2,2,123,130,7,cash,yes,yes,no,no,no,no,no,23/05/2017,no,08:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,3,2,270,1000,729.75,cash,yes,no,no,yes,no,no,no,23/05/2017,no,06:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,B,1,1,1
karrymart,1,1,25,100,75,cash,no,no,no,yes,no,no,no,23/05/2017,no,08:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,35,50,15,cash,no,yes,no,no,no,no,no,23/05/2017,no,08:37:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,50,200,150,cash,yes,no,no,no,no,no,no,23/05/2017,no,08:20:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,25,30,5,cash,no,no,yes,no,no,no,no,23/05/2017,no,17:31:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,30,100,70,cash,no,yes,no,no,no,no,no,23/05/2017,no,08:50:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,101,150,49,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:20:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,90,100,10,cash,no,yes,no,no,no,no,no,23/05/2017,no,19:42:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,60,60,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:39:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,1,1,108,150,42,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:28:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,56,100,44,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:38:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,30,100,30,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:07:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,155,200,45,cash,no,yes,yes,no,no,no,no,23/05/2017,no,06:11:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,70,500,430,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:49:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,2,2,40,100,60,cash,no,no,yes,yes,no,no,no,23/05/2017,no,06:49:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,97,500,403.4,cash,yes,no,no,no,no,no,no,23/05/2017,no,05:52:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,5,A,1,1,1
karrymart,1,1,80,200,120,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,40,100,60,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:27:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,73,100,26.8,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:50:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,127,200,73,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:51:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,39,100,61.5,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:51:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,70,200,130,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:09:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,35,200,165,cash,no,yes,no,no,no,no,no,23/05/2017,no,08:01:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,60,60,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,04:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,4,A,1,1,1
karrymart,3,2,114.6,200,85.4,cash,yes,no,yes,no,no,no,no,23/05/2017,no,07:43:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,B,1,1,1
karrymart,1,1,60,100,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,07:31:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,70,100,30,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:18:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,2,1,115,120,5,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:57:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,40,100,60,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:00:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,91,500,409,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:02:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,40,100,60,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:12:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,90,90,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,07:55:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,90,100,10,cash,yes,no,no,no,no,no,no,23/05/2017,no,07:05:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,60,100,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,07:32:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,60,70,10,cash,no,yes,no,no,no,no,no,23/05/2017,no,07:57:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,60,60,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,07:07:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,1,1,40,40,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,06:33:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,56,56,0,cash,no,yes,no,yes,no,no,no,23/05/2017,no,06:26:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,25,30,5,cash,no,no,no,yes,no,no,no,23/05/2017,no,07:39:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,2,2,182,200,18,cash,yes,no,yes,no,no,no,no,23/05/2017,no,08:12:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,5,2,410,500,90,cash,no,yes,yes,no,no,no,no,23/05/2017,no,08:08:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,B,1,1,1
karrymart,1,1,100.1,1000,899.9,cash,yes,no,no,no,no,no,no,23/05/2017,no,13:27:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,3,2,105,200,15,cash,yes,no,yes,no,no,no,no,23/05/2017,no,13:09:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,B,1,1,1
karrymart,1,1,50,100,50,cash,yes,no,no,no,no,no,no,23/05/2017,no,11:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,11,A,1,1,1
karrymart,1,1,40,50,10,cash,no,yes,no,no,no,no,no,23/05/2017,no,06:53:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,2,30,30,0,cash,yes,no,no,yes,no,no,no,23/05/2017,no,13:33:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,1,1,75,100,25,cash,yes,no,no,no,no,no,no,23/05/2017,no,10:39:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,10,A,1,1,1
karrymart,1,1,99.6,500,400.4,cash,yes,no,no,no,no,no,no,23/05/2017,no,10:38:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,10,A,1,1,1
karrymart,1,1,60,500,440,cash,no,no,yes,no,no,no,no,23/05/2017,no,13:59:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,13,A,1,1,1
karrymart,2,2,105,500,395,cash,no,no,yes,yes,no,no,no,23/05/2017,no,16:54:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,16,A,1,1,1
